,Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K_9,BB_9,K_BB,H_9,HR_9,WHIP,BABIP,LOB_PCT,FIP
18,김덕윤,Bears,24,6,0,3.674558287,48,0,0,0,0,2,3,56.1,232,48,24,23,7,20,1,1,7,0,30,4.812834225,3.20855615,1.5,7.700534759,1.122994652,1.122994652,0.235632184,0.760135135,4.822103387
19,정원,Tigers,24,3,1,1.878262427,30,0,0,0,0,0,4,38.1,155,30,9,8,1,15,3,1,0,0,24,5.669291339,3.543307087,1.6,7.086614173,0.236220472,0.94488189,0.254385965,0.829596413,3.462467192
20,김백만,Eagles,23,1,2,5.04,16,1,0,0,0,0,2,25.0,107,26,17,14,3,6,0,0,0,0,15,5.4,2.16,2.5,9.36,1.08,1.96,0.277108434,0.539568345,4.28
21,정대현,Wyverns,27,8,4,1.937220659,59,0,0,0,15,4,11,74.1,289,55,19,16,3,23,4,3,0,0,52,6.315789474,2.793522267,2.260869565,6.680161943,0.36437247,1.484480432,0.25,0.807291667,3.253981107
22,채병용,Wyverns,24,7,8,3.065495341,27,25,0,0,0,0,0,152.2,640,136,60,52,10,55,2,9,2,1,97,5.73587385,3.252299606,1.763636364,8.042049934,0.591327201,0.959264126,0.268656716,0.752688172,3.863600526
23,김건한,Tigers,25,0,1,4.5,11,2,0,0,0,0,0,18.0,84,23,12,9,1,10,0,0,1,0,7,3.5,5.0,0.7,11.5,0.5,3.111111111,0.333333333,0.664556962,4.811111111
24,고효준,Wyverns,23,0,2,9.391304348,14,3,0,0,0,0,0,23.0,119,20,24,24,1,33,0,3,1,0,22,8.608695652,12.91304348,0.666666667,7.826086957,0.391304348,2.434782609,0.316666667,0.586080586,6.156521739
25,강철민,Tigers,26,3,2,2.76136214,10,10,0,0,0,0,0,58.2,263,54,19,18,5,36,1,1,3,0,32,4.948453608,5.567010309,0.888888889,8.350515464,0.773195876,1.804123711,0.259259259,0.857142857,5.072852234
26,김진우,Tigers,23,10,4,2.692307692,20,19,0,0,0,0,0,117.0,489,94,38,35,3,51,1,12,8,0,65,5.0,3.923076923,1.274509804,7.230769231,0.230769231,0.863247863,0.254189944,0.778795812,3.72991453
27,신용운,Tigers,22,4,0,0.716813554,18,0,0,0,0,0,2,37.2,142,25,4,3,1,7,0,1,0,0,17,4.112903226,1.693548387,2.428571429,6.048387097,0.241935484,0.887096774,0.206896552,0.917721519,3.2
28,신주영,Eagles,22,1,1,4.39535917,8,0,0,0,0,0,0,14.1,66,17,8,7,1,8,0,1,0,0,6,3.829787234,5.106382979,0.75,10.85106383,0.638297872,5.035460993,0.32,0.731707317,4.973049645
29,윤길현,Wyverns,22,5,9,3.902834147,32,24,0,0,1,0,2,140.2,594,126,66,61,13,54,1,7,6,0,91,5.841654779,3.466476462,1.685185185,8.088445078,0.834522111,1.248216833,0.263403263,0.716824645,4.262767475
30,정재복,Twins,25,7,10,3.587412587,29,23,0,0,0,0,0,143.0,591,126,64,57,9,49,2,3,2,0,63,3.965034965,3.083916084,1.285714286,7.93006993,0.566433566,0.958041958,0.250535332,0.68923821,4.165034965
31,김성배,Bears,25,0,0,4.576263346,21,0,0,0,0,0,1,19.2,90,20,10,10,2,11,0,1,1,0,10,4.6875,5.15625,0.909090909,9.375,0.9375,3.90625,0.272727273,0.753424658,5.23125
32,전병두,Tigers,21,5,8,4.351987992,44,15,0,0,0,2,1,101.1,439,89,51,49,8,55,1,5,5,0,94,8.367952522,4.896142433,1.709090909,7.922848665,0.712166172,1.236399604,0.292418773,0.711175617,4.001186944
33,김승회,Bears,25,6,5,3.953973128,61,1,0,0,0,2,10,79.2,343,82,41,35,4,36,3,2,8,0,68,7.727272727,4.090909091,1.888888889,9.318181818,0.454545455,1.553030303,0.334763948,0.690559441,3.503030303
34,임동규,Lions,27,8,7,3.913043478,34,23,0,0,0,0,3,138.0,588,136,69,60,20,41,1,8,1,1,59,3.847826087,2.673913043,1.43902439,8.869565217,1.304347826,1.210144928,0.252173913,0.738853503,5.120289855
35,안영명,Eagles,21,3,4,3.286954995,32,7,1,0,0,0,5,76.2,325,71,30,28,9,31,1,4,1,0,48,5.669291339,3.661417323,1.548387097,8.385826772,1.062992126,1.364829396,0.266094421,0.813704497,4.696062992
36,송은범,Wyverns,22,4,3,4.548915401,25,9,0,0,0,1,0,61.1,292,69,37,31,5,33,3,7,4,0,34,5.008183306,4.860883797,1.03030303,10.16366612,0.736497545,1.587561375,0.300469484,0.705882353,4.771194763
37,이영욱,Wyverns,25,6,5,3.107912475,55,5,0,0,0,1,3,92.2,382,87,36,32,5,28,4,6,0,0,52,5.075921909,2.73318872,1.857142857,8.492407809,0.488069414,1.073752711,0.281786942,0.745614035,3.688069414
38,민경수,Twins,25,0,1,2.755107725,33,0,0,0,0,0,4,16.1,75,14,6,5,1,12,0,1,3,0,14,7.826086957,6.708074534,1.166666667,7.826086957,0.559006211,1.428571429,0.276595745,0.8203125,4.504347826
39,장진용,Twins,20,0,0,7.468069044,6,2,0,0,0,0,0,15.2,73,19,15,13,1,9,0,0,3,0,5,2.960526316,5.328947368,0.555555556,11.25,0.592105263,4.671052632,0.310344828,0.488721805,5.173684211
40,심수창,Twins,25,10,9,4.37836738,29,24,0,0,0,0,0,135.2,595,147,73,66,17,52,2,8,5,1,56,3.727810651,3.461538462,1.076923077,9.785502959,1.131656805,1.161242604,0.281385281,0.731441048,5.160059172
41,오주원,Unicorns,21,1,1,4.609744732,4,4,0,0,0,0,0,13.2,58,9,7,7,0,10,0,1,1,0,5,3.409090909,6.818181818,0.5,6.136363636,0.0,2.121212121,0.214285714,0.65,4.715151515
42,채형직,Lions,20,1,1,4.989124953,26,1,0,0,0,0,1,30.2,134,32,17,17,4,19,0,0,0,1,19,5.662251656,5.662251656,1.0,9.536423841,1.19205298,2.086092715,0.304347826,0.748898678,5.550993377
43,김수화,Giants,20,1,9,7.553571429,19,10,1,0,0,0,0,56.0,268,71,50,47,8,31,1,1,5,0,21,3.375,4.982142857,0.677419355,11.41071429,1.285714286,1.571428571,0.304347826,0.577342048,5.967857143
44,최대성,Giants,21,1,3,6.6,23,2,0,0,1,1,0,30.0,149,43,23,22,2,17,0,3,3,0,27,8.1,5.1,1.588235294,12.9,0.6,2.3,0.41,0.664451827,3.966666667
45,이동현,Tigers,26,2,4,4.623284651,23,9,0,0,0,0,0,48.2,219,49,28,25,4,26,0,4,3,0,34,6.348547718,4.854771784,1.307692308,9.149377593,0.746887967,1.514522822,0.298013245,0.694822888,4.486307054
46,박근홍,Tigers,20,1,0,3.570250748,33,3,0,0,0,0,4,40.1,180,35,18,16,2,24,1,4,2,0,29,6.50872818,5.386533666,1.208333333,7.855361596,0.448877805,1.945137157,0.272727273,0.747508306,4.197506234
47,이상화,Tigers,25,5,6,3.867768595,45,14,0,0,0,1,0,121.0,517,119,60,52,15,43,2,11,1,0,50,3.719008264,3.198347107,1.162790698,8.851239669,1.115702479,1.115702479,0.261306533,0.743421053,5.051239669
48,조영민,Wyverns,25,0,0,3.6,21,0,0,0,0,0,1,20.0,86,13,8,8,0,16,0,2,2,0,9,4.05,7.2,0.5625,5.85,0.0,1.2,0.220338983,0.741935484,4.7
49,송창식,Eagles,21,0,0,5.294117647,21,0,0,0,0,0,1,17.0,76,13,10,10,2,11,1,1,1,0,11,5.823529412,5.823529412,1.0,6.882352941,1.058823529,2.352941176,0.215686275,0.675675676,5.376470588
50,정우람,Wyverns,21,3,3,4.242854253,82,0,0,0,0,2,20,46.2,195,36,23,22,5,27,2,1,1,0,47,9.155844156,5.25974026,1.740740741,7.012987013,0.974025974,1.147186147,0.269565217,0.719298246,4.325541126
51,신재웅,Twins,24,1,2,4.613921266,22,5,1,1,0,0,1,52.2,220,51,30,27,5,17,0,1,3,0,30,5.172413793,2.931034483,1.764705882,8.793103448,0.862068966,1.915708812,0.275449102,0.629032258,4.272796935
52,김명제,Bears,19,3,11,4.459459459,41,9,0,0,0,1,6,111.0,479,104,62,55,10,49,1,8,4,0,67,5.432432432,3.972972973,1.367346939,8.432432432,0.810810811,1.315315315,0.272463768,0.673469388,4.488288288
53,금민철,Bears,19,3,2,4.655172414,38,9,0,0,0,0,2,58.0,267,51,33,30,2,42,0,8,9,0,42,6.517241379,6.517241379,1.0,7.913793103,0.310344828,1.103448276,0.283236994,0.692464358,4.372413793
54,서동환,Bears,20,1,1,5.323936082,20,3,0,0,0,0,0,23.2,105,22,16,14,3,13,0,1,1,0,9,3.49137931,5.043103448,0.692307692,8.534482759,1.163793103,1.681034483,0.240506329,0.628930818,5.786206897
55,이보근,Unicorns,20,0,2,3.616074508,22,0,0,0,1,0,0,37.1,159,35,15,15,1,17,0,1,4,0,25,6.064690027,4.123989218,1.470588235,8.490566038,0.242587601,1.725067385,0.295652174,0.736434109,3.577358491
56,이재율,Giants,20,0,2,3.478529643,46,0,0,0,3,2,2,54.1,241,46,24,21,5,29,1,10,2,0,50,8.31792976,4.824399261,1.724137931,7.652495379,0.831792976,0.961182994,0.278911565,0.782051282,4.161182994
57,차정민,Tigers,23,0,0,4.235294118,15,0,0,0,0,0,1,17.0,76,19,8,8,4,6,1,3,1,0,16,8.470588235,3.176470588,2.666666667,10.05882353,2.117647059,2.294117647,0.319148936,0.892857143,5.435294118
58,양훈,Eagles,20,2,1,3.919357853,21,5,0,0,0,0,3,41.1,186,44,19,18,4,20,0,2,4,0,27,5.912408759,4.379562044,1.35,9.635036496,0.875912409,1.313868613,0.30075188,0.778145695,4.611192214
59,서민욱,Eagles,24,0,1,3.033704419,22,0,0,0,1,0,1,29.2,121,25,10,10,2,10,1,1,0,0,18,5.547945205,3.082191781,1.8,7.705479452,0.616438356,1.061643836,0.255555556,0.78313253,3.884931507
60,김회권,Twins,20,0,3,4.725011941,5,3,1,1,0,0,0,13.1,59,15,7,7,0,6,0,1,0,0,7,4.809160305,4.122137405,1.166666667,10.30534351,0.0,5.954198473,0.333333333,0.681818182,3.505343511
61,장원삼,Unicorns,23,12,10,2.84727802,29,29,0,0,0,0,0,183.1,743,146,60,58,19,63,0,5,3,0,142,6.979792463,3.096668487,2.253968254,7.176406335,0.933915893,0.961223375,0.247081712,0.821771612,4.03014746
62,정홍준,Lions,23,2,1,2.923568655,24,7,0,0,0,0,0,52.1,227,44,17,17,2,30,0,4,1,2,40,6.909788868,5.182341651,1.333333333,7.600767754,0.345489443,1.055662188,0.278145695,0.811170213,3.890978887
63,김효남,Lions,23,1,0,4.354831609,21,0,0,0,0,0,0,20.2,94,22,12,10,2,11,0,1,0,0,11,4.900990099,4.900990099,1.0,9.801980198,0.891089109,2.574257426,0.289855072,0.705128205,5.031683168
64,나승현,Giants,19,0,3,3.478529643,51,0,0,0,16,6,0,54.1,241,55,21,21,2,30,7,4,3,0,33,5.489833641,4.990757856,1.1,9.149722736,0.33271719,1.072088725,0.308139535,0.788863109,4.124214418
65,김정환,Giants,22,0,0,7.838735239,4,0,0,0,0,0,0,10.1,51,15,10,9,0,3,0,1,0,0,4,3.564356436,2.673267327,1.333333333,13.36633663,0.0,1.881188119,0.348837209,0.473684211,3.299009901
66,이한진,Wyverns,22,0,0,2.842105263,13,0,0,0,0,0,0,19.0,85,22,9,6,2,4,0,0,0,0,9,4.263157895,1.894736842,2.25,10.42105263,0.947368421,3.631578947,0.285714286,0.732758621,4.252631579
67,송진우,Eagles,40,8,8,3.604080734,26,26,0,0,0,0,0,147.1,624,147,64,59,10,47,1,9,6,0,94,5.751189667,2.875594833,2.0,8.993881713,0.611828688,1.080897349,0.295258621,0.735449735,3.764242012
68,권준헌,Eagles,34,1,1,5.102366036,37,0,0,0,1,5,12,42.1,175,41,24,24,5,12,0,0,5,1,32,6.840855107,2.565320665,2.666666667,8.764845606,1.06888361,1.211401425,0.285714286,0.630434783,4.078859857
69,조웅천,Wyverns,35,6,2,4.689476038,51,2,0,0,1,2,11,63.1,273,81,38,33,10,10,3,1,0,0,46,6.561014263,1.426307448,4.6,11.55309033,1.426307448,1.648177496,0.344660194,0.692307692,4.277654517
70,이상목,Giants,35,12,8,3.245184333,23,23,1,0,0,0,0,138.2,566,132,63,50,17,23,0,5,2,0,50,3.256150507,1.497829233,2.173913043,8.596237337,1.107091172,1.251808973,0.244161359,0.712187959,4.574819103
71,김원형,Wyverns,33,5,9,4.069387943,24,23,0,0,0,0,0,139.1,603,152,69,63,11,41,0,13,1,0,52,3.364485981,2.652767793,1.268292683,9.83465133,0.711718188,1.193386053,0.290123457,0.718782791,4.364629763
72,가득염,Giants,36,3,3,5.062493603,63,0,0,0,0,0,11,26.2,113,23,15,15,2,14,2,0,0,0,20,6.870229008,4.809160305,1.428571429,7.900763359,0.687022901,2.061068702,0.272727273,0.643274854,4.26870229
73,염종석,Giants,33,6,9,3.716892987,25,25,0,0,0,0,0,128.1,547,146,62,53,7,31,0,5,2,0,62,4.355971897,2.177985948,2.0,10.25761124,0.491803279,1.467603435,0.314479638,0.696864111,3.668384075
74,정민철,Eagles,34,7,13,3.926010169,25,24,0,0,0,0,0,130.2,563,142,68,57,18,42,0,5,6,1,62,4.285714286,2.903225806,1.476190476,9.815668203,1.244239631,1.121351767,0.28440367,0.738705739,5.012596006
75,노승욱,Giants,32,2,0,4.584896915,24,0,0,0,0,0,1,17.2,79,21,9,9,2,4,1,1,0,0,10,5.23255814,2.093023256,2.5,10.98837209,1.046511628,3.313953488,0.306451613,0.732758621,4.246511628
76,노장진,Giants,31,3,4,4.655175476,42,0,0,0,6,5,5,48.1,223,44,25,25,5,36,6,3,1,0,32,5.987525988,6.735966736,0.888888889,8.232848233,0.935550936,1.06029106,0.265306122,0.763157895,5.466112266
77,신윤호,Twins,31,0,0,6.352931732,14,0,0,0,0,0,0,22.2,100,27,17,16,1,7,1,1,0,0,13,5.27027027,2.837837838,1.857142857,10.94594595,0.405405405,1.711711712,0.333333333,0.535714286,3.56036036
78,최상덕,Twins,35,2,5,4.8,9,9,0,0,0,0,0,45.0,201,52,28,24,7,11,1,3,1,0,23,4.6,2.2,2.090909091,10.4,1.4,2.488888889,0.286624204,0.676156584,4.933333333
79,전준호,Unicorns,31,14,4,3.390705736,30,23,1,0,1,0,0,143.1,627,141,56,54,7,60,0,12,5,0,82,5.157232704,3.773584906,1.366666667,8.867924528,0.440251572,1.027253669,0.287553648,0.772637795,3.947728861
80,강상수,Twins,35,1,0,7.9772544,16,0,0,0,0,0,1,14.2,71,23,13,13,2,6,0,1,1,0,11,6.971830986,3.802816901,1.833333333,14.57746479,1.267605634,2.746478873,0.411764706,0.625,4.749295775
81,주형광,Giants,30,3,6,4.143566547,52,8,0,0,1,2,7,67.1,296,82,38,31,6,16,0,2,0,0,26,3.48733234,2.146050671,1.625,10.99850969,0.804769001,1.669150522,0.308943089,0.676855895,4.302831595
82,박지철,Giants,31,1,2,2.979312304,18,6,0,0,0,0,0,48.1,212,43,20,16,0,30,1,2,3,0,23,4.303534304,5.613305613,0.766666667,8.045738046,0.0,1.205821206,0.27388535,0.733333333,4.114760915
83,진필중,Twins,33,0,3,3.946156741,25,3,0,0,0,2,2,43.1,190,54,21,19,3,15,0,0,4,0,18,3.758700696,3.13225058,1.2,11.27610209,0.626450116,1.600928074,0.331168831,0.740740741,4.313689095
84,위재영,Wyverns,34,3,5,4.909086653,29,0,0,0,0,4,3,36.2,159,39,23,20,1,15,2,1,0,1,25,6.215469613,3.729281768,1.666666667,9.696132597,0.248618785,1.187845304,0.324786325,0.597014925,3.420994475
85,박석진,Lions,33,3,1,4.835828192,26,0,0,0,0,3,2,22.1,107,37,13,12,2,4,0,3,0,0,11,4.479638009,1.628959276,2.75,15.0678733,0.814479638,3.257918552,0.402298851,0.752427184,3.9239819
86,최원호,Twins,33,3,5,4.285714286,15,14,0,0,0,0,0,84.0,368,88,41,40,4,35,3,5,0,0,48,5.142857143,3.75,1.371428571,9.428571429,0.428571429,1.607142857,0.304347826,0.710784314,3.926190476
87,전병호,Lions,33,10,8,3.895522388,35,21,0,0,0,0,2,134.0,584,146,69,58,10,47,0,5,3,2,65,4.365671642,3.156716418,1.382978723,9.805970149,0.671641791,1.126865672,0.297592998,0.701086957,4.252238806
88,차명주,Eagles,32,3,0,3.272727273,51,0,0,0,0,0,4,22.0,93,20,11,8,1,5,0,2,0,0,11,4.5,2.045454545,2.2,8.181818182,0.409090909,2.045454545,0.256756757,0.625,3.472727273
89,김민기,Twins,29,2,4,3.648646768,55,0,0,0,6,3,6,61.2,272,65,26,25,4,25,3,5,1,0,43,6.323529412,3.676470588,1.72,9.558823529,0.588235294,1.486928105,0.312820513,0.771812081,3.869934641
90,장문석,Tigers,31,1,3,4.360245864,29,8,0,0,15,3,0,53.2,235,51,26,26,4,26,2,3,0,1,36,6.090225564,4.398496241,1.384615385,8.627819549,0.676691729,1.221804511,0.28313253,0.725806452,4.290225564
91,최영필,Eagles,32,2,3,3.052176444,30,0,0,0,0,2,11,38.1,162,34,13,13,4,14,2,3,3,0,34,8.031496063,3.307086614,2.428571429,8.031496063,0.94488189,1.942257218,0.280373832,0.837004405,3.882414698
92,황두성,Unicorns,29,4,4,3.911216905,47,0,0,0,0,1,5,71.1,312,55,35,31,7,40,0,4,6,0,76,9.620253165,5.063291139,1.9,6.962025316,0.886075949,0.984528833,0.259459459,0.717488789,4.029817159
93,이정훈,Giants,28,1,3,4.153849201,33,0,0,0,0,0,4,43.1,186,46,20,20,1,15,3,3,1,0,22,4.593967517,3.13225058,1.466666667,9.605568445,0.208816705,2.621809745,0.310344828,0.702875399,3.524825986
94,문동환,Eagles,34,16,9,3.047619048,31,29,4,2,1,0,0,189.0,798,186,78,64,10,67,0,11,5,0,85,4.047619048,3.19047619,1.268656716,8.857142857,0.476190476,1.058201058,0.2816,0.744,4.051851852
95,김해님,Eagles,31,1,3,4.581818182,36,5,0,0,0,0,4,55.0,243,67,32,28,5,14,1,2,0,0,23,3.763636364,2.290909091,1.642857143,10.96363636,0.818181818,1.363636364,0.311557789,0.671052632,4.309090909
96,오상민,Lions,31,1,2,4.547363582,49,0,0,0,0,0,16,31.2,135,30,18,16,4,8,0,4,1,0,23,6.634615385,2.307692308,2.875,8.653846154,1.153846154,1.378205128,0.270833333,0.659340659,4.161538462
97,김경태,Wyverns,30,1,1,5.03388968,32,0,0,0,0,0,0,19.2,96,21,13,11,2,13,1,5,1,0,2,0.9375,6.09375,0.153846154,9.84375,0.9375,2.96875,0.256756757,0.718232044,6.377083333
98,김수경,Unicorns,26,4,7,3.782099595,17,17,0,0,0,0,0,85.2,384,96,41,36,5,36,0,4,1,0,64,6.76056338,3.802816901,1.777777778,10.14084507,0.528169014,1.384976526,0.330909091,0.736434109,3.728169014
99,김재현,Twins,26,1,2,4.378378378,57,0,0,0,0,1,9,37.0,164,29,20,18,1,22,3,2,2,0,27,6.567567568,5.351351351,1.227272727,7.054054054,0.243243243,1.162162162,0.25,0.639534884,3.875675676
100,김광삼,Twins,25,0,2,4.075463925,6,3,0,0,0,0,0,17.2,84,19,10,8,0,14,0,2,0,0,10,5.23255814,7.325581395,0.714285714,9.941860465,0.0,2.906976744,0.327586207,0.714285714,4.479069767
101,송신영,Unicorns,29,6,5,4.531470224,43,9,1,1,0,0,1,95.1,422,95,52,48,8,31,0,12,2,0,60,5.678233438,2.933753943,1.935483871,8.990536278,0.757097792,1.335436383,0.279742765,0.678233438,4.009674027
102,권오준,Lions,26,9,1,1.6875,67,0,0,0,2,5,32,80.0,328,61,16,15,6,32,5,3,1,0,83,9.3375,3.6,2.59375,6.8625,0.675,1.1375,0.269607843,0.913242009,3.3
103,베로커,Twins,28,3,4,4.754716981,11,9,1,0,0,0,1,53.0,238,55,28,28,3,30,0,5,1,0,31,5.264150943,5.094339623,1.033333333,9.339622642,0.509433962,1.754716981,0.307692308,0.722610723,4.464150943
104,배영수,Lions,25,8,9,2.9173792,32,25,0,0,0,0,4,157.1,647,142,56,51,13,38,2,9,1,0,133,7.619350732,2.176957352,3.5,8.134945894,0.744748568,1.050286442,0.284140969,0.778688525,3.30821133
105,강영식,Lions,25,1,0,4.64516129,30,0,0,0,0,0,1,31.0,136,21,19,16,1,23,0,3,2,0,35,10.16129032,6.677419355,1.52173913,6.096774194,0.290322581,1.0,0.27027027,0.614035088,3.587096774
106,이정민,Giants,27,0,1,3.461538462,29,0,0,0,0,1,4,39.0,164,43,16,15,8,10,1,2,3,0,21,4.846153846,2.307692308,2.1,9.923076923,1.846153846,1.615384615,0.284552846,0.890410959,5.558974359
107,우규민,Twins,21,3,4,1.546254779,62,0,0,0,17,3,7,75.2,300,62,16,13,2,20,5,9,0,0,30,3.590425532,2.393617021,1.5,7.420212766,0.239361702,1.196808511,0.251046025,0.850340136,3.545744681
108,정재훈,Bears,26,2,3,1.333333333,53,0,0,0,38,3,0,54.0,223,33,9,8,3,28,4,4,2,0,65,10.83333333,4.666666667,2.321428571,5.5,0.5,0.777777778,0.243902439,0.921052632,3.07037037
109,조태수,Tigers,23,1,1,5.1,19,0,0,0,0,0,0,30.0,134,37,17,17,0,9,0,2,3,1,8,2.4,2.7,0.888888889,11.1,0.0,3.733333333,0.32173913,0.645833333,3.566666667
110,장원준,Giants,20,7,12,3.606672194,29,28,1,0,0,0,0,179.2,755,152,85,72,14,75,1,9,2,1,130,6.529017857,3.766741071,1.733333333,7.633928571,0.703125,1.171875,0.261859583,0.697781885,4.0203125
111,랜들,Bears,29,16,8,2.948012156,30,30,2,2,0,0,0,192.1,795,170,66,63,14,58,2,10,2,0,142,6.652785008,2.717334721,2.448275862,7.96460177,0.655908381,0.994273816,0.273204904,0.787545788,3.574804789
112,손승락,Unicorns,24,6,5,4.168421053,24,17,0,0,0,0,2,95.0,408,112,49,44,5,21,0,6,2,0,48,4.547368421,1.989473684,2.285714286,10.61052632,0.473684211,1.326315789,0.326219512,0.681818182,3.536842105
113,이현승,Unicorns,22,2,0,3.79339142,70,0,0,0,0,1,19,40.1,182,44,18,17,3,14,0,2,3,0,43,9.650872818,3.142144638,3.071428571,9.875311721,0.673316708,2.394014963,0.341666667,0.752688172,3.075311721
114,한기주,Tigers,19,10,11,3.26302527,44,17,0,0,1,1,8,140.2,584,117,57,51,8,52,1,12,8,0,78,5.007132668,3.338088445,1.5,7.510699001,0.513552068,1.176890157,0.251152074,0.730270907,3.941797432
115,박명환,Bears,29,7,7,3.457775084,28,19,1,0,1,1,4,122.1,502,90,52,47,6,48,0,2,5,0,132,9.72972973,3.538083538,2.75,6.633906634,0.442260442,1.056511057,0.267515924,0.668693009,2.856019656
116,손민한,Giants,31,10,8,2.783499287,25,24,2,1,1,0,0,161.2,664,147,54,50,4,39,6,9,3,0,96,5.359801489,2.177419355,2.461538462,8.20719603,0.223325062,1.259305211,0.277131783,0.744456177,3.057320099
117,이혜천,Bears,27,8,6,2.788732394,32,22,0,0,0,0,1,142.0,594,119,52,44,4,56,0,12,5,1,104,6.591549296,3.549295775,1.857142857,7.542253521,0.253521127,1.084507042,0.275119617,0.744211687,3.284507042
118,이승호,Twins,24,8,7,4.45631068,21,16,0,0,0,0,1,103.0,449,114,56,51,13,35,0,2,6,0,86,7.514563107,3.058252427,2.457142857,9.961165049,1.13592233,1.252427184,0.322683706,0.715361446,4.190291262
119,카브레라,Wyverns,34,1,3,1.626504043,28,0,0,0,16,2,0,27.2,115,20,6,5,0,15,0,1,2,0,23,7.610294118,4.963235294,1.533333333,6.617647059,0.0,0.735294118,0.263157895,0.833333333,3.163235294
0,리오스,Bears,34,22,5,2.07101972,33,33,6,4,0,0,0,234.2,947,191,69,54,8,58,2,16,5,0,147,5.649017933,2.228864219,2.534482759,7.339880444,0.307429547,1.101622545,0.254874652,0.772261623,3.131682323
1,로마노,Wyverns,35,12,4,3.690213605,32,25,0,0,0,0,0,146.1,651,158,72,60,9,67,0,5,3,0,81,4.98973306,4.127310062,1.208955224,9.733059548,0.554414784,1.2183436,0.304703476,0.726770929,4.267761807
2,로드리게스,Tigers,34,0,1,3.126312463,30,0,0,0,1,0,10,31.2,144,32,11,11,3,20,1,3,0,2,15,4.326923077,5.769230769,0.75,9.230769231,0.865384615,3.205128205,0.281553398,0.866141732,5.411538462
3,류현진,Eagles,20,17,7,2.943127962,30,30,6,1,0,0,0,211.0,867,195,74,69,15,68,4,3,6,0,178,7.592417062,2.900473934,2.617647059,8.317535545,0.639810427,1.132701422,0.298507463,0.783673469,3.403791469
4,임창용,Lions,31,5,7,4.902248323,40,21,0,0,0,0,3,119.1,536,138,68,65,9,44,1,10,0,0,62,4.685138539,3.324937028,1.409090909,10.42821159,0.680100756,1.654072208,0.313868613,0.691192865,4.249538203
5,윤석민,Tigers,20,7,18,3.777777778,28,26,2,1,0,0,0,162.0,703,161,76,68,10,59,1,15,2,0,104,5.777777778,3.277777778,1.762711864,8.944444444,0.555555556,1.098765432,0.293203883,0.719457014,3.811111111
6,오승환,Lions,24,4,4,1.398964505,60,0,0,0,40,2,0,64.1,251,41,12,10,6,17,3,2,4,0,69,9.68798752,2.386895476,4.058823529,5.756630265,0.842433697,1.232449298,0.222929936,0.930232558,3.059594384
7,하리칼라,Twins,35,6,8,5.212357362,16,16,1,1,0,0,0,86.1,401,115,60,50,6,38,3,3,1,0,24,2.508710801,3.972125436,0.631578947,12.02090592,0.6271777,1.81184669,0.33030303,0.650406504,4.872473868
8,김광현,Wyverns,18,3,7,3.623376623,20,13,0,0,0,0,0,77.0,342,80,35,31,5,41,2,4,2,0,52,6.077922078,4.792207792,1.268292683,9.350649351,0.584415584,1.441558442,0.3125,0.762711864,4.290909091
9,양현종,Tigers,19,1,2,4.167782567,31,6,0,0,0,0,0,49.2,217,39,24,23,7,31,1,2,2,0,48,8.780487805,5.670731707,1.548387097,7.134146341,1.280487805,1.036585366,0.248062016,0.77170418,4.988617886
10,에서튼,Tigers,30,2,2,4.21875,6,6,0,0,0,0,0,32.0,137,28,16,15,8,12,2,0,2,0,24,6.75,3.375,2.0,7.875,2.25,4.125,0.215053763,0.833333333,6.075
11,세드릭,Eagles,29,11,13,4.149482615,28,28,0,0,0,0,0,158.1,714,143,81,73,7,104,4,10,11,0,140,7.969639469,5.920303605,1.346153846,8.140417457,0.398481973,1.176470588,0.300220751,0.71197411,3.977988615
12,브라운,Lions,30,12,8,3.32649569,30,30,0,0,0,0,0,162.1,681,155,65,60,10,43,1,14,2,1,68,3.775447255,2.387415176,1.581395349,8.60579889,0.555212832,1.024059223,0.265567766,0.742424242,3.95879087
13,윌슨,Lions,30,1,6,3.789473684,7,7,0,0,0,0,0,38.0,162,41,19,16,1,11,0,1,1,0,9,2.131578947,2.605263158,0.818181818,9.710526316,0.236842105,1.657894737,0.285714286,0.658914729,3.936842105
14,캘러웨이,Unicorns,32,2,6,4.178571429,11,11,1,0,0,0,0,56.0,254,65,36,26,3,22,0,2,2,0,24,3.857142857,3.535714286,1.090909091,10.44642857,0.482142857,1.732142857,0.305418719,0.625,4.217857143
15,옥스프링,Twins,30,4,5,3.235535762,14,13,1,0,0,0,0,80.2,345,75,37,29,1,32,0,1,2,1,41,4.600997506,3.591022444,1.28125,8.416458853,0.112219451,1.596009975,0.274074074,0.666041276,3.536658354
16,봉중근,Twins,26,6,7,5.319387115,24,22,0,0,0,0,0,111.2,498,121,71,66,6,53,0,7,11,0,56,4.532374101,4.289568345,1.056603774,9.793165468,0.485611511,1.196043165,0.305851064,0.637311703,4.324100719
17,구대성,Eagles,37,1,6,3.188978773,43,0,0,0,26,4,0,42.1,173,41,17,15,3,12,1,0,2,0,37,7.909738717,2.565320665,3.083333333,8.764845606,0.641330166,1.211401425,0.314049587,0.737704918,3.223752969
